date,si,ci,hi,wi
2020-07-15,63.03574655404847,60.46220871048505,1.4002256032134701,1.8702781522546563
2020-07-16,62.95261259526233,60.43404159903156,1.3791234489779074,1.8696453627534597
2020-07-17,62.93807164277657,60.424046276171346,1.3791234489779074,1.8696453627534597
2020-07-18,62.922100586018104,60.41299144358544,1.3762621399290174,1.8696453627534597
2020-07-19,62.92737805045808,60.41664263900735,1.3762621399290174,1.8696453627534597
2020-07-20,62.154239414532135,59.9165188323658,0.9568052383965664,1.8691776487743141
2020-07-21,62.145500041268875,59.90925413376619,0.9568052383965664,1.8691776487743141
2020-07-22,62.11916581836189,59.896369714144214,0.956832750983575,1.8691776487743141
2020-07-23,62.22765345145404,59.9689487440504,0.9799983492447795,1.8690951110132885
2020-07-24,62.23285498115387,59.97256197210223,0.9799983492447795,1.869122623600297
2020-07-25,62.2322431012188,60.026654469419746,0.9799983492447795,1.869122623600297
2020-07-26,62.321327757449026,60.088532478608954,0.9799983492447795,1.8932236498197925
2020-07-27,62.182263735659056,59.992120119954876,0.9686906759842627,1.8791647178584203
2020-07-28,62.18583156794232,59.99619363358736,0.9687181885712713,1.8791647178584203
2020-07-29,62.134566539191674,59.96707321099402,0.978292568850249,1.883951907997909
2020-07-30,62.11873524637521,60.51994474437867,0.9783475940242661,1.8842270338679945
2020-07-31,62.30372575453269,60.3384851569593,0.9783200814372576,1.8919030456433819
2020-08-01,63.468268357773674,61.211881035573775,0.9783200814372576,1.8880787960491923
2020-08-02,63.54400500729083,61.26428260929375,0.9783200814372576,1.9085481607835584
2020-08-03,63.66658348694528,61.36793820672957,0.9783200814372576,1.9109142432662942
2020-08-04,63.66437890334828,61.33622252180372,0.9783200814372576,1.9107216551572344
2020-08-05,63.66938977082015,61.339101989160035,0.9783751066112746,1.9107216551572344
2020-08-06,63.64647343659724,61.32762126172723,0.9783751066112746,1.910749167744243
2020-08-07,63.709149861061434,61.372391394062774,0.9746609073651196,1.913913115250227
2020-08-08,63.76659119046963,61.41195752056565,0.9898478553938427,1.92910006327895
2020-08-09,63.79254821580873,61.42991663686136,0.9898478553938427,1.92910006327895
2020-08-10,63.74667317797893,61.39845406773599,0.9780174429801634,1.9329793380471565
2020-08-11,63.72469172146257,61.3832731724764,0.9779624178061463,1.933639640135362
2020-08-12,63.7715129171596,61.41710842710539,0.9857759925165763,1.9333920268522848
2020-08-13,62.965848075494534,60.86585467851541,0.9857759925165763,1.9334195394392935
2020-08-14,62.99696508652708,60.94927476820645,0.9857484799295677,1.95254078741024
2020-08-15,62.959230197815494,60.923524637521666,0.9856934547555507,1.95254078741024
2020-08-16,62.96218862629652,60.9256092662393,0.9856934547555507,1.9525958125842573
2020-08-17,62.98163232178722,60.93969543566181,0.9860786309736705,1.9645087627589621
2020-08-18,63.23757834209151,61.11841857649875,0.9860786309736705,1.9645087627589621
2020-08-19,63.234422923487486,61.12777753322144,0.9851432030153796,1.9645087627589621
2020-08-20,63.260961564915945,61.14735769114369,0.9851432030153796,1.9716620353811867
2020-08-21,63.10035628800176,61.03629322915233,0.9669023578287066,1.971717060555204
2020-08-22,63.10119762291248,61.051928082097554,0.9667923074806724,1.971717060555204
2020-08-23,63.096973065177316,61.049630781082335,0.9666547445456297,1.9709191955319558
2020-08-24,63.253843783530954,61.15846974991057,0.9788153080034115,1.9706440696618701
2020-08-25,63.139130327124654,61.080795388890415,0.9751561339312735,1.9713043717500756
2020-08-26,63.13479984592951,61.077797342284086,0.9748259828871709,1.9709742207059728
2020-08-27,63.10777285608165,61.06110930750818,0.9652516026081932,1.9709742207059728
2020-08-28,63.177417668583374,61.10829394447959,0.9652516026081932,1.9709742207059728
2020-08-29,63.182465678047706,61.114386331746765,0.9652516026081932,1.9709742207059728
2020-08-30,63.182465678047706,60.27612320136462,0.9652516026081932,1.9709742207059728
2020-08-31,63.08639282471731,60.226359534487024,0.9502022175145128,1.966434643849561
2020-09-01,62.441030621509334,59.756970038792744,0.9460478168762209,1.977303761770155
2020-09-02,62.219006245357235,59.603234104602855,0.918067515888519,1.958490795863894
2020-09-03,62.168650507607225,59.56791509615649,0.918067515888519,1.958490795863894
2020-09-04,61.69724323878173,59.24517731862326,0.918067515888519,1.958490795863894
2020-09-05,61.69757531570693,59.244716207665,0.918067515888519,1.9586850300251684
2020-09-06,61.700288056785965,59.24660026962335,0.918067515888519,1.9586850300251684
2020-09-07,61.59140836932896,59.55100485608918,0.9175172641483479,1.9575751205321734
2020-09-08,61.50234709879769,59.10925605964729,0.9175172641483479,1.9586295345505185
2020-09-09,61.48244889536963,59.09448647756348,0.9175172641483479,1.9586295345505185
2020-09-10,61.64929622802431,59.212781247420686,0.9175172641483479,1.942003466585963
2020-09-11,61.58134426500123,59.16696728753404,0.9091534376977467,1.9348501939637384
2020-09-12,59.647484799295675,57.81896607698021,0.9091534376977467,1.9348501939637384
2020-09-13,59.654291963573336,57.82334993259416,0.9091534376977467,1.9348501939637384
2020-09-14,59.91214433103144,58.21614851294467,0.9083830852615071,1.9436542218064765
2020-09-15,60.24134426500123,58.4440861694225,0.9381241918177566,1.9621977054502433
2020-09-16,60.240782182848655,58.443381572069214,0.9379591162957053,1.9621977054502433
2020-09-17,60.24410267697471,58.45736787080088,0.9381517044047651,1.962362780972295
2020-09-18,60.18743114975101,58.40219275318457,0.9404902743004925,1.9544391559138308
2020-09-19,60.207332379563645,58.415947946185376,0.9404627617134839,1.9544391559138308
2020-09-20,60.064196494896414,58.31693977494703,0.9404627617134839,1.9509450573637441
2020-09-21,59.80823809392797,58.144119734778656,0.9404627617134839,1.934024816353482
2020-09-22,59.80346741134069,58.140634715382284,0.9492117643822048,1.9415082400198092
2020-09-23,59.70764024541228,58.07428288441962,0.9492117643822048,1.9415082400198092
2020-09-24,59.97746554048477,58.263085261507136,0.9492117643822048,1.9415082400198092
2020-09-25,59.98091204225933,58.264523344430074,0.9492117643822048,1.9429388945442538
2020-09-26,59.96613283077007,58.25423583789583,0.9212314633945029,1.9426637686741683
2020-09-27,59.96562384791042,58.253883676782124,0.9212314633945029,1.9426637686741683
2020-09-28,59.8110061353069,58.14671774836988,0.9212314633945029,1.9227996808539904
2020-09-29,60.03788675819187,58.30485927311745,0.923212369659119,1.925991140946983
2020-09-30,60.00256472336093,58.27121220458359,0.923212369659119,1.925991140946983
2020-10-01,59.89490742014471,58.205865408424344,0.92147907667758,1.9255234269678376
2020-10-02,59.95060197540375,58.2444265001238,0.9215616144386057,1.9255234269678376
2020-10-03,59.95597958566044,58.11368943791784,0.9211214130464687,1.924753074531598
2020-10-04,59.94924890637466,58.10904091121687,0.9211214130464687,1.924753074531598
2020-10-05,59.96467603928797,58.11969543566181,0.9211214130464687,1.9205161361322804
2020-10-06,60.06611714859548,58.1317409965059,0.9221668913527938,1.9205161361322804
2020-10-07,60.100055300299886,58.15382397446831,0.9221668913527938,1.921038875285443
2020-10-08,60.05564723360938,58.115992516576334,0.9222769417008281,1.909015874762704
2020-10-09,60.036765895397146,58.098778991388556,0.9217542025476656,1.909456076154841
2020-10-10,59.87734998761934,57.997402261534646,0.9217542025476656,1.899881695875863
2020-10-11,59.88228381984758,58.00083005475005,0.9217542025476656,1.899881695875863
2020-10-12,58.21815638154455,56.85496106968938,0.9445621371777588,1.896222521803725
2020-10-13,59.89058436734806,58.037809172696505,1.3643216771673041,1.896167496629708
2020-10-14,59.836867141717335,58.002426610174155,1.369273942828844,1.896167496629708
2020-10-15,60.24935950697444,58.28873524637521,1.4173659449198006,1.8971304371750075
2020-10-16,60.18712163314716,58.245754257572834,1.416375491787493,1.8971304371750075
2020-10-17,60.303664951715405,58.32659834374226,1.4572041709081904,1.8991113434396234
2020-10-18,60.30203675681624,58.32518969928742,1.4572041709081904,1.898588604286461
2020-10-19,61.586028282939445,59.2411082070047,1.4729963958511016,1.89784576443723
2020-10-20,61.62837895837346,59.25321787217652,1.4741244119184527,1.899826670701846
2020-10-21,61.790632514375325,59.364742894874404,1.4738767986353758,1.9074201447162076
2020-10-22,62.26616942251079,59.69719619225796,1.526755990865821,1.9097862271989434
2020-10-23,64.04873414587173,60.97642308856302,1.7717280655900074,1.907255069194156
2020-10-24,64.39999119597216,61.24724378903348,1.776405205381462,1.9259361157729662
2020-10-25,64.51668473326546,61.33276941700828,1.7874377527718932,1.923515008116213
2020-10-26,63.15805733623132,60.394971249346575,1.367540649847305,1.9249181500536496
2020-10-27,63.15474261974853,60.418959473959326,1.367540649847305,1.9245879990095467
2020-10-28,62.70468539356755,60.11688062288496,1.3439348501939636,1.9026879797507357
2020-10-29,62.74912234847443,60.14765262607642,1.3439348501939636,1.902935593033813
2020-10-30,63.24162847002504,60.48981621591877,1.335185847525243,1.9128676369439017
2020-10-31,63.20066993149366,60.46301372878091,1.335185847525243,1.9128676369439017
2020-11-01,63.18492915508845,60.45736456929044,1.3352408726992597,1.9128676369439017
2020-11-02,63.425441989710286,60.63153300134811,1.287093845434286,1.9230748067240762
2020-11-03,63.46917847415192,60.60174402289047,1.287093845434286,1.9267614933832227
2020-11-04,63.55164305169615,60.79813932374061,1.289955154483176,1.9433515833493822
2020-11-05,63.74393237406113,60.88040856191708,1.3060500178831813,1.9433515833493822
2020-11-06,63.85193275923735,60.823227501581975,1.087187388230115,2.1741271631771535
